"col0","col1","col2","col3","col4"
"trace_event_raw_cma_client_class","__data","char[]",12,false
"trace_event_raw_cma_client_class","ent","trace_entry",0,false
"trace_event_raw_cma_client_class","__data_loc_name","u32",8,false
"trace_event_raw_cm_event_done","event","unsigned long",16,false
"trace_event_raw_cm_event_done","result","int",24,false
"trace_event_raw_cm_event_done","tos","u32",12,false
"trace_event_raw_cm_event_done","__data","char[]",84,false
"trace_event_raw_cm_event_done","ent","trace_entry",0,false
"trace_event_raw_cm_event_done","cm_id","u32",8,false
"trace_event_raw_cm_event_done","dstaddr","unsigned char[28]",56,false
"trace_event_raw_cm_event_done","srcaddr","unsigned char[28]",28,false
"trace_event_raw_cm_event_handler","status","int",24,false
"trace_event_raw_cm_event_handler","event","unsigned long",16,false
"trace_event_raw_cm_event_handler","tos","u32",12,false
"trace_event_raw_cm_event_handler","__data","char[]",84,false
"trace_event_raw_cm_event_handler","ent","trace_entry",0,false
"trace_event_raw_cm_event_handler","cm_id","u32",8,false
"trace_event_raw_cm_event_handler","dstaddr","unsigned char[28]",56,false
"trace_event_raw_cm_event_handler","srcaddr","unsigned char[28]",28,false
"trace_event_raw_cm_req_handler","event","unsigned long",16,false
"trace_event_raw_cm_req_handler","tos","u32",12,false
"trace_event_raw_cm_req_handler","__data","char[]",80,false
"trace_event_raw_cm_req_handler","ent","trace_entry",0,false
"trace_event_raw_cm_req_handler","cm_id","u32",8,false
"trace_event_raw_cm_req_handler","dstaddr","unsigned char[28]",52,false
"trace_event_raw_cm_req_handler","srcaddr","unsigned char[28]",24,false
"trace_event_raw_cm_qp_create","rc","int",32,false
"trace_event_raw_cm_qp_create","tos","u32",16,false
"trace_event_raw_cm_qp_create","__data","char[]",104,false
"trace_event_raw_cm_qp_create","ent","trace_entry",0,false
"trace_event_raw_cm_qp_create","recv_wr","u32",28,false
"trace_event_raw_cm_qp_create","send_wr","u32",24,false
"trace_event_raw_cm_qp_create","qp_type","unsigned long",40,false
"trace_event_raw_cm_qp_create","qp_num","u32",20,false
"trace_event_raw_cm_qp_create","cm_id","u32",8,false
"trace_event_raw_cm_qp_create","pd_id","u32",12,false
"trace_event_raw_cm_qp_create","dstaddr","unsigned char[28]",76,false
"trace_event_raw_cm_qp_create","srcaddr","unsigned char[28]",48,false
"trace_event_raw_cma_qp_class","tos","u32",12,false
"trace_event_raw_cma_qp_class","__data","char[]",76,false
"trace_event_raw_cma_qp_class","ent","trace_entry",0,false
"trace_event_raw_cma_qp_class","qp_num","u32",16,false
"trace_event_raw_cma_qp_class","cm_id","u32",8,false
"trace_event_raw_cma_qp_class","dstaddr","unsigned char[28]",48,false
"trace_event_raw_cma_qp_class","srcaddr","unsigned char[28]",20,false
"trace_event_raw_cm_id_attach","__data","char[]",72,false
"trace_event_raw_cm_id_attach","ent","trace_entry",0,false
"trace_event_raw_cm_id_attach","__data_loc_devname","u32",68,false
"trace_event_raw_cm_id_attach","cm_id","u32",8,false
"trace_event_raw_cm_id_attach","dstaddr","unsigned char[28]",40,false
"trace_event_raw_cm_id_attach","srcaddr","unsigned char[28]",12,false
"trace_event_raw_cma_fsm_class","tos","u32",12,false
"trace_event_raw_cma_fsm_class","__data","char[]",72,false
"trace_event_raw_cma_fsm_class","ent","trace_entry",0,false
"trace_event_raw_cma_fsm_class","cm_id","u32",8,false
"trace_event_raw_cma_fsm_class","dstaddr","unsigned char[28]",44,false
"trace_event_raw_cma_fsm_class","srcaddr","unsigned char[28]",16,false
"xpad_led","name","char[16]",0,false
"xpad_led","led_cdev","led_classdev",16,false
"xpad_led","xpad","usb_xpad *",728,false
"mlx4_wqe_srq_next_seg","reserved1","u16",0,false
"mlx4_wqe_srq_next_seg","reserved2","u32[3]",4,false
"mlx4_wqe_srq_next_seg","next_wqe_index","__be16",2,false
"id_map_entry","node","rb_node",0,false
"id_map_entry","list","list_head",48,false
"id_map_entry","list","list_head",48,true
"id_map_entry","timeout","delayed_work",64,false
"id_map_entry","dev","mlx4_ib_dev *",40,false
"id_map_entry","slave_id","int",32,false
"id_map_entry","pv_cm_id","u32",28,false
"id_map_entry","sl_cm_id","u32",24,false
"id_map_entry","scheduled_delete","int",36,false
"powermate_device","lock","spinlock_t",64,false
"powermate_device","irq","urb *",16,false
"powermate_device","data","signed char *",0,false
"powermate_device","config","urb *",24,false
"powermate_device","phys","char[64]",152,false
"powermate_device","input","input_dev *",56,false
"powermate_device","intf","usb_interface *",48,false
"powermate_device","udev","usb_device *",40,false
"powermate_device","static_brightness","int",128,false
"powermate_device","pulse_speed","int",132,false
"powermate_device","pulse_table","int",136,false
"powermate_device","pulse_asleep","int",140,false
"powermate_device","pulse_awake","int",144,false
"powermate_device","requires_update","int",148,false
"powermate_device","configcr","usb_ctrlrequest *",32,false
"powermate_device","data_dma","dma_addr_t",8,false
"cm_sidr_generic_msg","hdr","ib_mad_hdr",0,false
"cm_sidr_generic_msg","request_id","__be32",24,false
"cm_generic_msg","unused","unsigned char[2]",32,false
"cm_generic_msg","unused","unsigned char[const 2]",32,false
"cm_generic_msg","hdr","ib_mad_hdr",0,false
"cm_generic_msg","rej_reason","__be16",34,false
"cm_generic_msg","remote_comm_id","__be32",28,false
"cm_generic_msg","local_comm_id","__be32",24,false
"rej_tmout_entry","timeout","delayed_work",8,false
"rej_tmout_entry","slave","int",0,false
"rej_tmout_entry","rem_pv_cm_id","u32",4,false
"rej_tmout_entry","xa_rej_tmout","xarray *",176,false
"trace_event_data_offsets_cma_client_class","name","u32",0,false
"ps2dev","wait","wait_queue_head_t",152,false
"ps2dev","flags","unsigned long",232,false
"ps2dev","nak","u8",249,false
"ps2dev","serio","serio *",0,false
"ps2dev","receive_handler","ps2_receive_handler_t",264,false
"ps2dev","pre_receive_handler","ps2_pre_receive_handler_t",256,false
"ps2dev","cmdcnt","u8",248,false
"ps2dev","cmdbuf","u8[8]",240,false
"ps2dev","cmd_mutex","mutex",8,false
"trace_event_data_offsets_cm_id_attach","devname","u32",0,false
"ib_uverbs_detach_mcast","reserved","__u16",22,false
"ib_uverbs_detach_mcast","gid","__u8[16]",0,false
"ib_uverbs_detach_mcast","driver_data","__u64[]",24,false
"ib_uverbs_detach_mcast","mlid","__u16",20,false
"ib_uverbs_detach_mcast","qp_handle","__u32",16,false
"ib_uverbs_attach_mcast","reserved","__u16",22,false
"ib_uverbs_attach_mcast","gid","__u8[16]",0,false
"ib_uverbs_attach_mcast","driver_data","__u64[]",24,false
"ib_uverbs_attach_mcast","mlid","__u16",20,false
"ib_uverbs_attach_mcast","qp_handle","__u32",16,false
"ihex_binrec","len","__be16",4,false
"ihex_binrec","addr","__be32",0,false
"ihex_binrec","data","uint8_t[]",6,false
"synusb","name","char[128]",192,false
"synusb","flags","unsigned long",384,false
"synusb","data","unsigned char *",24,false
"synusb","phys","char[64]",320,false
"synusb","input","input_dev *",184,false
"synusb","urb","urb *",16,false
"synusb","intf","usb_interface *",8,false
"synusb","udev","usb_device *",0,false
"synusb","pm_mutex","mutex",32,false
"synusb","is_open","bool",176,false
"lifebook_data","phys","char[32]",8,false
"lifebook_data","dev2","input_dev *",0,false
"cm109_dev","shutdown","unsigned int",153,false
"cm109_dev","phys","char[64]",846,false
"cm109_dev","irq_data","cm109_ctl_packet *",24,false
"cm109_dev","open","unsigned int",153,false
"cm109_dev","keybit","int",916,false
"cm109_dev","intf","usb_interface *",16,false
"cm109_dev","udev","usb_device *",8,false
"cm109_dev","pm_mutex","mutex",160,false
"cm109_dev","ctl_data","cm109_ctl_packet *",48,false
"cm109_dev","resetting","unsigned int",153,false
"cm109_dev","key_code","int",912,false
"cm109_dev","keymap","unsigned short[271]",304,false
"cm109_dev","idev","input_dev *",0,false
"cm109_dev","gpi","u8",920,false
"cm109_dev","buzzer_state","unsigned char",152,false
"cm109_dev","ctl_submit_lock","spinlock_t",88,false
"cm109_dev","buzzer_pending","unsigned int",80,false
"cm109_dev","ctl_urb_pending","unsigned int",80,false
"cm109_dev","irq_urb_pending","unsigned int",80,false
"cm109_dev","urb_ctl","urb *",72,false
"cm109_dev","ctl_req","usb_ctrlrequest *",64,false
"cm109_dev","ctl_dma","dma_addr_t",56,false
"cm109_dev","urb_irq","urb *",40,false
"cm109_dev","irq_dma","dma_addr_t",32,false
"cm109_ctl_packet","byte","u8[4]",0,false
"siw_cq_ctrl","flags","__u32",0,false
"siw_cq_ctrl","pad","__u32",4,false
"ib_uflow_object","resources","ib_uflow_resources *",96,false
"ib_uflow_object","uobject","ib_uobject",0,false
"ib_uflow_resources","num","size_t",8,false
"ib_uflow_resources","max","size_t",0,false
"ib_uflow_resources","counters","ib_counters **",32,false
"ib_uflow_resources","collection","ib_flow_action **",40,false
"ib_uflow_resources","counters_num","size_t",24,false
"ib_uflow_resources","collection_num","size_t",16,false
"siw_cqe","(unknown field)","(unnamed class/struct/union)",16,false
"siw_cqe","(unknown field)","(unnamed class/struct/union)",24,false
"siw_cqe","flags","__u8",8,false
"siw_cqe","id","__u64",0,false
"siw_cqe","status","__u16",10,false
"siw_cqe","bytes","__u32",12,false
"siw_cqe","opcode","__u8",9,false
"siw_rqe","unused","__u32",12,false
"siw_rqe","flags","__u16",8,false
"siw_rqe","id","__u64",0,false
"siw_rqe","opcode","__u8",11,false
"siw_rqe","num_sge","__u8",10,false
"siw_rqe","sge","siw_sge[6]",16,false
"siw_sqe","(unknown field)","(unnamed class/struct/union)",16,false
"siw_sqe","(unknown field)","(unnamed class/struct/union)",24,false
"siw_sqe","flags","__u16",8,false
"siw_sqe","id","__u64",0,false
"siw_sqe","opcode","__u8",11,false
"siw_sqe","rkey","__u32",12,false
"siw_sqe","num_sge","__u8",10,false
"tx_task_t","active","llist_head",0,false
"tx_task_t","waiting","wait_queue_head_t",8,false
"ib_uverbs_destroy_ah","ah_handle","__u32",0,false
"siw_sge","length","__u32",8,false
"siw_sge","laddr","__u64",0,false
"siw_sge","lkey","__u32",12,false
"siw_uresp_alloc_ctx","pad","__u32",4,false
"siw_uresp_alloc_ctx","dev_id","__u32",0,false
"siw_uresp_create_srq","pad","__u32",4,false
"siw_uresp_create_srq","srq_key","__u64",8,false
"siw_uresp_create_srq","num_rqe","__u32",0,false
"siw_uresp_reg_mr","pad","__u32",4,false
"siw_uresp_reg_mr","stag","__u32",0,false
"siw_ureq_reg_mr","pad","__u32",4,false
"siw_ureq_reg_mr","reserved","__u8[3]",1,false
"siw_ureq_reg_mr","stag_key","__u8",0,false
"siw_uresp_create_qp","pad","__u32",12,false
"siw_uresp_create_qp","qp_id","__u32",0,false
"siw_uresp_create_qp","num_rqe","__u32",8,false
"siw_uresp_create_qp","rq_key","__u64",24,false
"siw_uresp_create_qp","sq_key","__u64",16,false
"siw_uresp_create_qp","num_sqe","__u32",4,false
"siw_uresp_create_cq","cq_id","__u32",0,false
"siw_uresp_create_cq","cq_key","__u64",8,false
"siw_uresp_create_cq","num_cqe","__u32",4,false
"ib_uverbs_create_ah","reserved","__u32",20,false
"ib_uverbs_create_ah","attr","ib_uverbs_ah_attr",24,false
"ib_uverbs_create_ah","driver_data","__u64[]",56,false
"ib_uverbs_create_ah","response","__u64",0,false
"ib_uverbs_create_ah","user_handle","__u64",8,false
"ib_uverbs_create_ah","pd_handle","__u32",16,false
"mcast_port","lock","spinlock_t",8,false
"mcast_port","dev","mcast_device *",0,false
"mcast_port","table","rb_root",72,false
"mcast_port","port_num","u32",176,false
"mcast_port","refcount","refcount_t",80,false
"mcast_port","comp","completion",88,false
"mcast_device","port","mcast_port[]",48,false
"mcast_device","device","ib_device *",0,false
"mcast_device","event_handler","ib_event_handler",8,false
"mcast_device","end_port","int",44,false
"mcast_device","start_port","int",40,false
"k400_private_data","feature_index","u8",0,false
"wtp_data","resolution","unsigned int",12,false
"wtp_data","maxcontacts","u8",7,false
"wtp_data","finger_count","u8",4,false
"wtp_data","flip_y","bool",8,false
"wtp_data","button_feature_index","u8",6,false
"wtp_data","mt_feature_index","u8",5,false
"wtp_data","y_size","u16",2,false
"wtp_data","x_size","u16",0,false
"hidpp_ff_work_data","size","u8",105,false
"hidpp_ff_work_data","data","hidpp_ff_private_data *",72,false
"hidpp_ff_work_data","work","work_struct",0,false
"hidpp_ff_work_data","command","u8",84,false
"hidpp_ff_work_data","params","u8[20]",85,false
"hidpp_ff_work_data","effect_id","int",80,false
"hidpp_ff_private_data","version","u8",9,false
"hidpp_ff_private_data","range","s16",12,false
"hidpp_ff_private_data","wq","workqueue_struct *",24,false
"hidpp_ff_private_data","gain","u16",10,false
"hidpp_ff_private_data","hidpp","hidpp_device *",0,false
"hidpp_ff_private_data","feature_index","u8",8,false
"hidpp_ff_private_data","workqueue_size","atomic_t",32,false
"hidpp_ff_private_data","effect_ids","int *",16,false
"hidpp_ff_private_data","num_effects","u8",15,false
"hidpp_ff_private_data","slot_autocenter","u8",14,false
"hidpp_touchpad_raw_xy","timestamp","u16",0,false
"hidpp_touchpad_raw_xy","button","u8",25,false
"hidpp_touchpad_raw_xy","fingers","hidpp_touchpad_raw_xy_finger[2]",2,false
"hidpp_touchpad_raw_xy","finger_count","u8",24,false
"hidpp_touchpad_raw_xy","end_of_frame","u8",23,false
"hidpp_touchpad_raw_xy","spurious_flag","u8",22,false
"hidpp_touchpad_raw_xy_finger","x","u16",2,false
"hidpp_touchpad_raw_xy_finger","y","u16",4,false
"hidpp_touchpad_raw_xy_finger","z","u8",6,false
